Alloy ID,Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,dHmix,dSmix,dGmix,Tm,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Microstructure_,Microstructure,Phases,References
Alloy 0824,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3.4172,10.79468703,374.5031969,1428.295292,3.715774934,0.142942331,8.26,AC,FCC,FCC,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0825,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3.4172,10.79468703,374.5031969,1428.295292,3.715774934,0.142942331,8.26,AC,FCC,FCC,FCC_SS,10.1016/j.scriptamat.2013.09.030
Alloy 0826,Fe50Mn30Co10Cr10,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC + Im,FCC + Im,Im,10.1038/nature17981
Alloy 0827,Fe50Mn30Co10Cr10,0,0.1,0.1,0.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.92,9.713640154,388.6624044,1476.2,3.833181374,0.132075736,7.6,AC,FCC + Im,FCC + Im,Im,10.1038/nature17981
Alloy 0828,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3.4172,10.79468703,374.5031969,1428.295292,3.715774934,0.142942331,8.26,AC,FCC,FCC,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0829,Fe40Mn27Ni26Co5Cr2,0,0.05,0.02,0.4,0.26,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-3.4172,10.79468703,374.5031969,1428.295292,3.715774934,0.142942331,8.26,AC,FCC,FCC,FCC_SS,10.1007/s11837-014-1133-6
Alloy 0830,Fe40Mn40Co10Cr10,0,0.1,0.1,0.4,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.96,9.923722948,380.7230282,1447.2,4.045008413,0.138289551,7.5,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2015.04.014
Alloy 0831,CoCrFeMnNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4.16 ,13.38 ,467.623384,1801.20 ,0.92 ,0.14 ,8.00 ,AC,FCC,FCC,FCC_SS,10.1016/j.actamat.2017.07.023
Alloy 0832,Co20Cr20Fe34Mn20Ni6,0,0.2,0.2,0.34,0.06,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.5472,12.48219162,390.9731112,1500.763656,3.302527895,0.129185758,7.72,AC,FCC + Im,FCC + Im,Im,10.1016/j.actamat.2017.07.023
Alloy 0833,Co20Cr20Fe40Mn20,0,0.125,0.125,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1.76,11.07635214,401.6319616,1533.4,3.316337271,0.124739729,7.6,AC,FCC + Im,FCC + Im,Im,10.1016/j.actamat.2017.07.023
Alloy 0834,CrNbTiZr,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5.00 ,11.53 ,588.2371325,2249.75 ,7.84 ,0.12 ,4.75 ,AC,BCC + Im,BCC + Im,Im,10.1016/j.actamat.2012.11.032
Alloy 0835,AlNbTiV,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-16.25 ,11.53 ,510.3391989,1951.87 ,3.30 ,0.03 ,4.25 ,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0836,AlNbTiV,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-16.25 ,11.53 ,510.3391989,1951.87 ,3.30 ,0.03 ,4.25 ,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0837,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.56,13.38161053,432.9526956,1667.706423,5.90234915,0.039698866,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0838,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.56,13.38161053,432.9526956,1667.706423,5.90234915,0.039698866,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0839,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.56,13.38161053,432.9526956,1667.706423,5.90234915,0.039698866,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0840,AlCrNbTiV,0.2,0,0.2,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.56,13.38161053,432.9526956,1667.706423,5.90234915,0.039698866,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0841,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.6656,13.22901807,437.5084867,1684.261071,6.31973639,0.040764691,4.74,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0842,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.6656,13.22901807,437.5084867,1684.261071,6.31973639,0.040764691,4.74,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0843,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.6656,13.22901807,437.5084867,1684.261071,6.31973639,0.040764691,4.74,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0844,Al18Cr28Nb18Ti18V18,0.18,0.28,0,0,0,0,0,0.18,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.6656,13.22901807,437.5084867,1684.261071,6.31973639,0.040764691,4.74,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.08.224
Alloy 0845,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0846,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0847,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0848,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-5.1292,13.91569271,365.6751229,1411.433429,3.985354213,0.108064795,8.33,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-013-0756-3
Alloy 0849,HfNbTiZr,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,2.50 ,11.53 ,609.5544375,2331.25 ,4.12 ,0.13 ,4.25 ,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0850,Al3(HfNbTiZr)97,0.03,0,0,0,0,0,0,0.2425,0,0.2425,0,0.2425,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.01996054,12.1095258,496.6971104,1903.906733,4.645486222,0.124723309,3.983957219,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0851,Al5(HfNbTiZr)95,0.05,0,0,0,0,0,0,0.2375,0,0.2375,0,0.2375,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,5,-6.2225,12.6005248,522.6054196,2006.961196,4.920843689,0.131569314,4.1875,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0852,Al7(HfNbTiZr)93,0.07,0,0,0,0,0,0,0.2325,0,0.2325,0,0.2325,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,5,-8.5281,12.8283229,515.9997301,1983.337556,4.93564939,0.132166181,4.1625,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0853,Al10 (HfNbTiZr)90,0.1,0,0,0,0,0,0,0.225,0,0.225,0,0.225,0.225,0,0,0,0,0,0,0,0,0,0,0,0,5,-11.79,13.07655279,506.2105319,1947.582365,4.952975798,0.132898222,4.125,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2018.03.071
Alloy 0854,Al12(HfNbTiZr)88,0.12,0,0,0,0,0,0,0.22,0,0.22,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.8336,13.19392083,499.7308796,1923.529714,4.961272793,0.133278806,4.1,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2018.03.071
Alloy 0855,HfNbTiZr,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,4,2.50 ,11.53 ,609.5544375,2331.25 ,4.12 ,0.13 ,4.25 ,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0856,Al3(HfNbTiZr)97,0.03,0,0,0,0,0,0,0.2425,0,0.2425,0,0.2425,0.2425,0,0,0,0,0,0,0,0,0,0,0,0,5,-14.01996054,12.1095258,496.6971104,1903.906733,4.645486222,0.124723309,3.983957219,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0857,Al5(HfNbTiZr)95,0.05,0,0,0,0,0,0,0.2375,0,0.2375,0,0.2375,0.2375,0,0,0,0,0,0,0,0,0,0,0,0,5,-6.2225,12.6005248,522.6054196,2006.961196,4.920843689,0.131569314,4.1875,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0858,Al7(HfNbTiZr)93,0.07,0,0,0,0,0,0,0.2325,0,0.2325,0,0.2325,0.2325,0,0,0,0,0,0,0,0,0,0,0,0,5,-8.5281,12.8283229,515.9997301,1983.337556,4.93564939,0.132166181,4.1625,AC,BCC,BCC,BCC_SS,10.1016/j.msea.2018.03.071
Alloy 0859,Al10 (HfNbTiZr)90,0.1,0,0,0,0,0,0,0.225,0,0.225,0,0.225,0.225,0,0,0,0,0,0,0,0,0,0,0,0,5,-11.79,13.07655279,506.2105319,1947.582365,4.952975798,0.132898222,4.125,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2018.03.071
Alloy 0860,Al12(HfNbTiZr)88,0.12,0,0,0,0,0,0,0.22,0,0.22,0,0.22,0.22,0,0,0,0,0,0,0,0,0,0,0,0,5,-13.8336,13.19392083,499.7308796,1923.529714,4.961272793,0.133278806,4.1,AC,BCC + Im,BCC + Im,Im,10.1016/j.msea.2018.03.071
Alloy 0861,Al0.2CrFeCoNi2Cu0.2,0.037037037,0.185185185,0.185185185,0.185185185,0.37037037,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4.53223594,12.87823209,384.4714902,1478.0617,2.824424341,0.100776138,8.481481481,AC,FCC + Im,FCC + Im,Im,10.1016/j.msea.2017.04.111
Alloy 0862,Al0.2CrFeCoNi2Cu0.2,0.037037037,0.185185185,0.185185185,0.185185185,0.37037037,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-4.53223594,12.87823209,384.4714902,1478.0617,2.824424341,0.100776138,8.481481481,AC,FCC,FCC,FCC_SS,10.1016/j.msea.2017.04.111
Alloy 0863,Al0.3CuCrFeNi2,0.056603774,0,0.188679245,0.188679245,0.377358491,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.01 ,12.26 ,387.096884,1484.62 ,3.42 ,0.11 ,8.28 ,AC,FCC,FCC,FCC_SS,10.1016/j.scriptamat.2016.06.019
Alloy 0864,Al0.3CuCrFeNi2,0.056603774,0,0.188679245,0.188679245,0.377358491,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.01 ,12.26 ,387.096884,1484.62 ,3.42 ,0.11 ,8.28 ,AC,FCC,FCC,FCC_SS,10.1016/j.scriptamat.2016.06.019
Alloy 0865,Al0.3CuCrFeNi2,0.056603774,0,0.188679245,0.188679245,0.377358491,0.188679245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-7.01 ,12.26 ,387.096884,1484.62 ,3.42 ,0.11 ,8.28 ,AC,FCC + Im,FCC + Im,Im,10.1016/j.scriptamat.2016.06.019
Alloy 0866,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0867,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0868,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0869,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0870,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0871,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0872,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0873,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0874,Al10Co25Cr8Fe15Ni36Ti6,0.1,0.25,0.08,0.15,0.36,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-13.9748,13.30361728,369.6710207,1423.527704,5.655462385,0.122434105,8.07,AC,FCC + Im,FCC + Im,Im,10.1007/s11837-015-1484-7
Alloy 0875,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0876,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0877,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0878,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0879,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0880,Al0.2Co1.5CrFeNi1.5Ti0.3,0.036363636,0.272727273,0.181818182,0.181818182,0.272727273,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-10.02975207,13.36783889,392.8520383,1513.148704,4.630363442,0.116865961,8.054545455,AC,FCC + Im,FCC + Im,Im,10.1016/j.ijplas.2017.10.005
Alloy 0881,Al0.5CrNbTi2V0.5,0.1,0,0.2,0,0,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.96,12.22898133,463.7034701,1778.243734,6.018491588,0.046861498,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.matlet.2016.11.030
Alloy 0882,Al0.5CrNbTi2V0.5,0.1,0,0.2,0,0,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.96,12.22898133,463.7034701,1778.243734,6.018491588,0.046861498,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.matlet.2016.11.030
Alloy 0883,Al0.5CrNbTi2V0.5,0.1,0,0.2,0,0,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.96,12.22898133,463.7034701,1778.243734,6.018491588,0.046861498,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.matlet.2016.11.030
Alloy 0884,Al0.5CrNbTi2V0.5,0.1,0,0.2,0,0,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10.96,12.22898133,463.7034701,1778.243734,6.018491588,0.046861498,4.6,AC,BCC + Im,BCC + Im,Im,10.1016/j.matlet.2016.11.030
Alloy 0885,AlHfNbTaTiZr,0.166666667,0,0,0,0,0,0,0.166666667,0,0.166666667,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,6,-14.77777778,14.8975162,531.9761786,2061.161708,4.902772537,0.122610494,4.166666667,AC,BCC,BCC,BCC_SS,10.1016/j.jallcom.2014.11.064
Alloy 0886,Hf0.5Mo0.5NbTiZrC0.1,0,0,0,0,0,0,0,0.243902439,0,0.243902439,0.12195122,0.243902439,0.12195122,0,0,0.024390244,0,0,0,0,0,0,0,0,0,6,-6.472337894,13.60418835,546.1732103,2105.584046,9.450575175,0.298721248,4.487804878,AC,BCC + Im,BCC + Im,Im,10.1016/j.intermet.2015.09.011
Alloy 0887,Hf0.5Mo0.5NbTiZrC0.3,0,0,0,0,0,0,0,0.23255814,0,0.23255814,0.11627907,0.23255814,0.11627907,0,0,0.069767442,0,0,0,0,0,0,0,0,0,6,-17.22011898,14.16626487,546.3815775,2111.003024,13.92424922,0.356784662,4.465116279,AC,BCC + Im,BCC + Im,Im,10.1016/j.intermet.2015.09.011
Alloy 0888,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0889,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0890,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0891,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0892,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0893,Al0.5NbTa0.8Ti1.5V0.2Zr,0.1,0,0,0,0,0,0,0.3,0.04,0.2,0,0.2,0,0.16,0,0,0,0,0,0,0,0,0,0,0,6,-8.62 ,13.78 ,587.1169034,2264.97 ,4.23 ,0.10 ,4.30 ,AC,BCC + Im,BCC + Im,Im,10.1038/s41598-018-27144-3
Alloy 0894,Mo0.5NbHf0.5ZrTiSi0.1,0,0,0,0,0,0,0,0.243902439,0,0.243902439,0.12195122,0.243902439,0.12195122,0,0,0,0,0,0.024390244,0,0,0,0,0,0,6,-6.472337894,13.60418835,543.450191,2095.086501,6.690756057,0.261445895,4.487804878,AC,BCC,BCC,BCC_SS,10.1016/j.jallcom.2015.11.091
Alloy 0895,Mo0.5NbHf0.5ZrTiSi0.3,0,0,0,0,0,0,0,0.23255814,0,0.23255814,0.11627907,0.23255814,0.11627907,0,0,0,0,0,0.069767442,0,0,0,0,0,0,6,-17.22011898,14.16626487,538.3708719,2080.053791,8.123389588,0.265227435,4.465116279,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.11.091
Alloy 0896,Mo0.5NbHf0.5ZrTiSi0.5,0,0,0,0,0,0,0,0.222222222,0,0.222222222,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0.111111111,0,0,0,0,0,0,6,-26.07407407,14.42664317,534.1002819,2065.666635,9.173947605,0.267807744,4.444444444,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.11.091
Alloy 0897,Mo0.5NbHf0.5ZrTiSi0.7,0,0,0,0,0,0,0,0.212765957,0,0.212765957,0.106382979,0.212765957,0.106382979,0,0,0,0,0,0.14893617,0,0,0,0,0,0,6,-33.39067451,14.53503029,530.306829,2051.884324,9.987340405,0.269467056,4.425531915,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.11.091
Alloy 0898,Mo0.5NbHf0.5ZrTiSi0.9,0,0,0,0,0,0,0,0.204081633,0,0.204081633,0.102040816,0.204081633,0.102040816,0,0,0,0,0,0.183673469,0,0,0,0,0,0,6,-39.45022907,14.55068902,526.8532776,2038.669501,10.63629522,0.270411629,4.408163265,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2015.11.091
Alloy 0899,HfMo0.5NbTiV0.5Si0.3,0,0,0,0,0,0,0,0.23255814,0.11627907,0.23255814,0.11627907,0,0.23255814,0,0,0,0,0,0.069767442,0,0,0,0,0,0,6,-16.36560303,14.16626487,554.3696281,2141.861429,7.879095001,0.254130827,4.581395349,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2016.10.014
Alloy 0900,HfMo0.5NbTiV0.5Si0.5,0,0,0,0,0,0,0,0.222222222,0.111111111,0.222222222,0.111111111,0,0.222222222,0,0,0,0,0,0.111111111,0,0,0,0,0,0,6,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2016.10.014
Alloy 0901,HfMo0.5NbTiV0.5Si0.7,0,0,0,0,0,0,0,0.212765957,0.106382979,0.212765957,0.106382979,0,0.212765957,0,0,0,0,0,0.14893617,0,0,0,0,0,0,6,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2016.10.014
Alloy 0902,HfMo0.5NbTiV0.5Si0.3,0,0,0,0,0,0,0,0.23255814,0.11627907,0.23255814,0.11627907,0,0.23255814,0,0,0,0,0,0.069767442,0,0,0,0,0,0,6,-16.36560303,14.16626487,554.3696281,2141.861429,7.879095001,0.254130827,4.581395349,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2016.10.014
Alloy 0903,HfMo0.5NbTiV0.5Si0.5,0,0,0,0,0,0,0,0.222222222,0.111111111,0.222222222,0.111111111,0,0.222222222,0,0,0,0,0,0.111111111,0,0,0,0,0,0,6,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC + Im,BCC + Im,Im,10.1016/j.jallcom.2016.10.014
